Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,,,Latifoleado_adulto,,,,2042,,,,,2.68401,2.68401,2.00126,2.00126,2.00126,2.00126,,,,,,,,,,,,,,,,,,,,,-571.714,,,,,,,,,-11520.1,-571.714,,
BAU,,,Latifoleado_adulto,,,,2043,,,,,2.68401,2.68401,2.00402,2.00402,2.00402,2.00402,,,,,,,,,,,,,,,,,,,,,-526.497,,,,,,,,,-11882.1,-526.497,,
BAU,,,Latifoleado_adulto,,,,2044,,,,,2.68401,2.68401,2.00731,2.00731,2.00731,2.00731,,,,,,,,,,,,,,,,,,,,,-484.985,,,,,,,,,-12258.6,-484.985,,
BAU,,,Latifoleado_adulto,,,,2045,,,,,2.68401,2.68401,2.01099,2.01099,2.01099,2.01099,,,,,,,,,,,,,,,,,,,,,-446.83,,,,,,,,,-12649.5,-446.83,,
BAU,,,Latifoleado_adulto,,,,2046,,,,,2.68401,2.68401,2.01506,2.01506,2.01506,2.01506,,,,,,,,,,,,,,,,,,,,,-411.754,,,,,,,,,-13055.3,-411.754,,
BAU,,,Latifoleado_adulto,,,,2047,,,,,2.68401,2.68401,2.01951,2.01951,2.01951,2.01951,,,,,,,,,,,,,,,,,,,,,-379.504,,,,,,,,,-13476.7,-379.504,,
BAU,,,Latifoleado_adulto,,,,2048,,,,,2.68401,2.68401,2.02436,2.02436,2.02436,2.02436,,,,,,,,,,,,,,,,,,,,,-349.845,,,,,,,,,-13914.3,-349.845,,
BAU,,,Latifoleado_adulto,,,,2049,,,,,2.68401,2.68401,2.0296,2.0296,2.0296,2.0296,,,,,,,,,,,,,,,,,,,,,-322.566,,,,,,,,,-14368.8,-322.566,,
BAU,,,Latifoleado_adulto,,,,2050,,,,,2.68401,2.68401,2.03523,2.03523,2.03523,2.03523,,,,,,,,,,,,,,,,,,,,,-297.469,,,,,,,,,-14841,-297.469,,
BAU,,,Mixto_adulto,,,,2016,,,,0.00282476,0.00282476,0.00282476,0.00282476,0.00282476,0.00282476,0.00282476,,,,,,,,,,,,,,,,,,,,,-7.01361,,,,,,,,,-7.42251,-7.01361,,
BAU,,,Mixto_adulto,,,,2017,,,,,0.00282476,0.00282476,0.0027869,0.0027869,0.0027869,0.0027869,,,,,,,,,,,,,,,,,,,,,-6.41552,,,,,,,,,-7.6043,-6.41552,,
BAU,,,Mixto_adulto,,,,2018,,,,,0.00282476,0.00282476,0.00274871,0.00274871,0.00274871,0.00274871,,,,,,,,,,,,,,,,,,,,,-5.8618,,,,,,,,,-7.78173,-5.8618,,
BAU,,,Mixto_adulto,,,,2019,,,,,0.00282476,0.00282476,0.00270031,0.00270031,0.00270031,0.00270031,,,,,,,,,,,,,,,,,,,,,-5.29719,,,,,,,,,-7.87606,-5.29719,,
BAU,,,Mixto_adulto,,,,2020,,,,,0.00282476,0.00282476,0.00265186,0.00265186,0.00265186,0.00265186,,,,,,,,,,,,,,,,,,,,,-4.78411,,,,,,,,,-7.96678,-4.78411,,
BAU,,,Mixto_adulto,,,,2021,,,,,0.00282476,0.00282476,0.00260334,0.00260334,0.00260334,0.00260334,,,,,,,,,,,,,,,,,,,,,-4.31919,,,,,,,,,-8.05567,-4.31919,,
BAU,,,Mixto_adulto,,,,2022,,,,,0.00282476,0.00282476,0.00255477,0.00255477,0.00255477,0.00255477,,,,,,,,,,,,,,,,,,,,,-3.898,,,,,,,,,-8.14253,-3.898,,
BAU,,,Mixto_adulto,,,,2023,,,,,0.00282476,0.00282476,0.00250614,0.00250614,0.00250614,0.00250614,,,,,,,,,,,,,,,,,,,,,-3.51653,,,,,,,,,-8.22716,-3.51653,,
BAU,,,Mixto_adulto,,,,2024,,,,,0.00282476,0.00282476,0.00245745,0.00245745,0.00245745,0.00245745,,,,,,,,,,,,,,,,,,,,,-3.17112,,,,,,,,,-8.30933,-3.17112,,
BAU,,,Mixto_adulto,,,,2025,,,,,0.00282476,0.00282476,0.00240944,0.00240944,0.00240944,0.00240944,,,,,,,,,,,,,,,,,,,,,-2.85932,,,,,,,,,-8.3914,-2.85932,,
BAU,,,Mixto_adulto,,,,2026,,,,,0.00282476,0.00282476,0.00238414,0.00238414,0.00238414,0.00238414,,,,,,,,,,,,,,,,,,,,,-2.60195,,,,,,,,,-8.55241,-2.60195,,
BAU,,,Mixto_adulto,,,,2027,,,,,0.00282476,0.00282476,0.00235201,0.00235201,0.00235201,0.00235201,,,,,,,,,,,,,,,,,,,,,-2.36061,,,,,,,,,-8.69025,-2.36061,,
BAU,,,Mixto_adulto,,,,2028,,,,,0.00282476,0.00282476,0.00232054,0.00232054,0.00232054,0.00232054,,,,,,,,,,,,,,,,,,,,,-2.14188,,,,,,,,,-8.83122,-2.14188,,
BAU,,,Mixto_adulto,,,,2029,,,,,0.00282476,0.00282476,0.00228974,0.00228974,0.00228974,0.00228974,,,,,,,,,,,,,,,,,,,,,-1.94362,,,,,,,,,-8.9754,-1.94362,,
BAU,,,Mixto_adulto,,,,2030,,,,,0.00282476,0.00282476,0.00225958,0.00225958,0.00225958,0.00225958,,,,,,,,,,,,,,,,,,,,,-1.76389,,,,,,,,,-9.1229,-1.76389,,
BAU,,,Mixto_adulto,,,,2031,,,,,0.00282476,0.00282476,0.00223006,0.00223006,0.00223006,0.00223006,,,,,,,,,,,,,,,,,,,,,-1.60096,,,,,,,,,-9.27382,-1.60096,,
BAU,,,Mixto_adulto,,,,2032,,,,,0.00282476,0.00282476,0.00220116,0.00220116,0.00220116,0.00220116,,,,,,,,,,,,,,,,,,,,,-1.45323,,,,,,,,,-9.42825,-1.45323,,
BAU,,,Mixto_adulto,,,,2033,,,,,0.00282476,0.00282476,0.00217288,0.00217288,0.00217288,0.00217288,,,,,,,,,,,,,,,,,,,,,-1.31928,,,,,,,,,-9.58631,-1.31928,,
BAU,,,Mixto_adulto,,,,2034,,,,,0.00282476,0.00282476,0.00214519,0.00214519,0.00214519,0.00214519,,,,,,,,,,,,,,,,,,,,,-1.19781,,,,,,,,,-9.74811,-1.19781,,
BAU,,,Mixto_adulto,,,,2035,,,,,0.00282476,0.00282476,0.0021181,0.0021181,0.0021181,0.0021181,,,,,,,,,,,,,,,,,,,,,-1.08764,,,,,,,,,-9.91376,-1.08764,,
BAU,,,Mixto_adulto,,,,2036,,,,,0.00282476,0.00282476,0.00215785,0.00215785,0.00215785,0.00215785,,,,,,,,,,,,,,,,,,,,,-1.01902,,,,,,,,,-10.4028,-1.01902,,
BAU,,,Mixto_adulto,,,,2037,,,,,0.00282476,0.00282476,0.00215725,0.00215725,0.00215725,0.00215725,,,,,,,,,,,,,,,,,,,,,-0.93687,,,,,,,,,-10.7119,-0.93687,,
BAU,,,Mixto_adulto,,,,2038,,,,,0.00282476,0.00282476,0.00215727,0.00215727,0.00215727,0.00215727,,,,,,,,,,,,,,,,,,,,,-0.861591,,,,,,,,,-11.0333,-0.861591,,
BAU,,,Mixto_adulto,,,,2039,,,,,0.00282476,0.00282476,0.00215788,0.00215788,0.00215788,0.00215788,,,,,,,,,,,,,,,,,,,,,-0.792582,,,,,,,,,-11.3676,-0.792582,,
BAU,,,Mixto_adulto,,,,2040,,,,,0.00282476,0.00282476,0.00215909,0.00215909,0.00215909,0.00215909,,,,,,,,,,,,,,,,,,,,,-0.7293,,,,,,,,,-11.7151,-0.7293,,
BAU,,,Mixto_adulto,,,,2041,,,,,0.00282476,0.00282476,0.00216088,0.00216088,0.00216088,0.00216088,,,,,,,,,,,,,,,,,,,,,-0.671253,,,,,,,,,-12.0766,-0.671253,,
BAU,,,Mixto_adulto,,,,2042,,,,,0.00282476,0.00282476,0.00216326,0.00216326,0.00216326,0.00216326,,,,,,,,,,,,,,,,,,,,,-0.617992,,,,,,,,,-12.4526,-0.617992,,
BAU,,,Mixto_adulto,,,,2043,,,,,0.00282476,0.00282476,0.00216621,0.00216621,0.00216621,0.00216621,,,,,,,,,,,,,,,,,,,,,-0.569108,,,,,,,,,-12.8437,-0.569108,,
BAU,,,Mixto_adulto,,,,2044,,,,,0.00282476,0.00282476,0.00216973,0.00216973,0.00216973,0.00216973,,,,,,,,,,,,,,,,,,,,,-0.524226,,,,,,,,,-13.2505,-0.524226,,
BAU,,,Mixto_adulto,,,,2045,,,,,0.00282476,0.00282476,0.00217367,0.00217367,0.00217367,0.00217367,,,,,,,,,,,,,,,,,,,,,-0.482975,,,,,,,,,-13.6728,-0.482975,,
BAU,,,Mixto_adulto,,,,2046,,,,,0.00282476,0.00282476,0.00217801,0.00217801,0.00217801,0.00217801,,,,,,,,,,,,,,,,,,,,,-0.445053,,,,,,,,,-14.1111,-0.445053,,
BAU,,,Mixto_adulto,,,,2047,,,,,0.00282476,0.00282476,0.00218278,0.00218278,0.00218278,0.00218278,,,,,,,,,,,,,,,,,,,,,-0.410185,,,,,,,,,-14.5662,-0.410185,,
BAU,,,Mixto_adulto,,,,2048,,,,,0.00282476,0.00282476,0.00218796,0.00218796,0.00218796,0.00218796,,,,,,,,,,,,,,,,,,,,,-0.378119,,,,,,,,,-15.0389,-0.378119,,
BAU,,,Mixto_adulto,,,,2049,,,,,0.00282476,0.00282476,0.00219357,0.00219357,0.00219357,0.00219357,,,,,,,,,,,,,,,,,,,,,-0.348626,,,,,,,,,-15.5297,-0.348626,,
BAU,,,Mixto_adulto,,,,2050,,,,,0.00282476,0.00282476,0.0021996,0.0021996,0.0021996,0.0021996,,,,,,,,,,,,,,,,,,,,,-0.321492,,,,,,,,,-16.0396,-0.321492,,
BAU,,,Bovina,,,,2016,,,,1.74204,1.74204,1.74204,1.74204,1.74204,1.74204,1.74204,,,,,,,,,,,,,42.8726,42.8726,42.846,0.811483,740.308,699.526,611.691,128.618,741.587,,,,,,,,,,,,
BAU,,,Bovina,,,,2017,,,,,1.74204,1.74204,1.70833,1.70833,1.70833,1.70833,,,,,,,,,,,,,,,,,756.451,638.196,622.894,133.558,638.196,,,,,,,,,,,,
BAU,,,Bovina,,,,2018,,,,,1.74204,1.74204,1.6751,1.6751,1.6751,1.6751,,,,,,,,,,,,,,,,,766.202,577.163,628.721,137.481,577.163,,,,,,,,,,,,
BAU,,,Bovina,,,,2019,,,,,1.74204,1.74204,1.64236,1.64236,1.64236,1.64236,,,,,,,,,,,,,,,,,778.919,523.877,633.764,145.154,523.877,,,,,,,,,,,,
BAU,,,Bovina,,,,2020,,,,,1.74204,1.74204,1.61011,1.61011,1.61011,1.61011,,,,,,,,,,,,,,,,,786.963,472.578,638.058,148.906,472.578,,,,,,,,,,,,
BAU,,,Bovina,,,,2021,,,,,1.74204,1.74204,1.6635,1.6635,1.6635,1.6635,,,,,,,,,,,,,,,,,828.854,444.405,676.253,152.602,444.405,,,,,,,,,,,,
BAU,,,Bovina,,,,2022,,,,,1.74204,1.74204,1.65752,1.65752,1.65752,1.65752,,,,,,,,,,,,,,,,,846.789,405.376,690.546,156.243,405.376,,,,,,,,,,,,
BAU,,,Bovina,,,,2023,,,,,1.74204,1.74204,1.64243,1.64243,1.64243,1.64243,,,,,,,,,,,,,,,,,860.414,367.767,700.584,159.83,367.767,,,,,,,,,,,,
BAU,,,Bovina,,,,2024,,,,,1.74204,1.74204,1.63757,1.63757,1.63757,1.63757,,,,,,,,,,,,,,,,,877.916,335.042,714.552,163.364,335.042,,,,,,,,,,,,
BAU,,,Bovina,,,,2025,,,,,1.74204,1.74204,1.6334,1.6334,1.6334,1.6334,,,,,,,,,,,,,,,,,895.335,305.08,728.489,166.846,305.08,,,,,,,,,,,,
BAU,,,Bovina,,,,2026,,,,,1.74204,1.74204,1.62987,1.62987,1.62987,1.62987,,,,,,,,,,,,,,,,,912.687,277.672,742.411,170.276,277.672,,,,,,,,,,,,
BAU,,,Bovina,,,,2027,,,,,1.74204,1.74204,1.62699,1.62699,1.62699,1.62699,,,,,,,,,,,,,,,,,929.988,252.621,756.333,173.656,252.621,,,,,,,,,,,,
BAU,,,Bovina,,,,2028,,,,,1.74204,1.74204,1.62472,1.62472,1.62472,1.62472,,,,,,,,,,,,,,,,,947.251,229.742,770.266,176.985,229.742,,,,,,,,,,,,
BAU,,,Bovina,,,,2029,,,,,1.74204,1.74204,1.62303,1.62303,1.62303,1.62303,,,,,,,,,,,,,,,,,964.485,208.859,784.22,180.265,208.859,,,,,,,,,,,,
BAU,,,Bovina,,,,2030,,,,,1.74204,1.74204,1.62191,1.62191,1.62191,1.62191,,,,,,,,,,,,,,,,,981.699,189.809,798.203,183.496,189.809,,,,,,,,,,,,
BAU,,,Bovina,,,,2031,,,,,1.74204,1.74204,1.62134,1.62134,1.62134,1.62134,,,,,,,,,,,,,,,,,998.902,172.442,812.222,186.68,172.442,,,,,,,,,,,,
BAU,,,Bovina,,,,2032,,,,,1.74204,1.74204,1.62127,1.62127,1.62127,1.62127,,,,,,,,,,,,,,,,,1016.1,156.617,826.282,189.816,156.617,,,,,,,,,,,,
BAU,,,Bovina,,,,2033,,,,,1.74204,1.74204,1.62171,1.62171,1.62171,1.62171,,,,,,,,,,,,,,,,,1033.3,142.203,840.39,192.906,142.203,,,,,,,,,,,,
BAU,,,Bovina,,,,2034,,,,,1.74204,1.74204,1.62263,1.62263,1.62263,1.62263,,,,,,,,,,,,,,,,,1050.5,129.082,854.553,195.95,129.082,,,,,,,,,,,,
BAU,,,Bovina,,,,2035,,,,,1.74204,1.74204,1.624,1.624,1.624,1.624,,,,,,,,,,,,,,,,,1067.73,117.141,868.775,198.95,117.141,,,,,,,,,,,,
BAU,,,Bovina,,,,2036,,,,,1.74204,1.74204,1.62583,1.62583,1.62583,1.62583,,,,,,,,,,,,,,,,,1084.97,106.279,883.064,201.904,106.279,,,,,,,,,,,,
BAU,,,Bovina,,,,2037,,,,,1.74204,1.74204,1.62809,1.62809,1.62809,1.62809,,,,,,,,,,,,,,,,,1102.24,96.4027,897.427,204.815,96.4027,,,,,,,,,,,,
BAU,,,Bovina,,,,2038,,,,,1.74204,1.74204,1.63079,1.63079,1.63079,1.63079,,,,,,,,,,,,,,,,,1119.55,87.4257,911.87,207.683,87.4257,,,,,,,,,,,,
BAU,,,Bovina,,,,2039,,,,,1.74204,1.74204,1.6339,1.6339,1.6339,1.6339,,,,,,,,,,,,,,,,,1136.91,79.269,926.404,210.508,79.269,,,,,,,,,,,,
BAU,,,Bovina,,,,2040,,,,,1.74204,1.74204,1.63744,1.63744,1.63744,1.63744,,,,,,,,,,,,,,,,,1154.33,71.8602,941.038,213.292,71.8602,,,,,,,,,,,,
BAU,,,Bovina,,,,2041,,,,,1.74204,1.74204,1.64139,1.64139,1.64139,1.64139,,,,,,,,,,,,,,,,,1171.82,65.1329,955.784,216.034,65.1329,,,,,,,,,,,,
BAU,,,Bovina,,,,2042,,,,,1.74204,1.74204,1.64577,1.64577,1.64577,1.64577,,,,,,,,,,,,,,,,,1189.39,59.0264,970.654,218.735,59.0264,,,,,,,,,,,,
BAU,,,Bovina,,,,2043,,,,,1.74204,1.74204,1.65057,1.65057,1.65057,1.65057,,,,,,,,,,,,,,,,,1207.06,53.485,985.659,221.397,53.485,,,,,,,,,,,,
BAU,,,Bovina,,,,2044,,,,,1.74204,1.74204,1.6558,1.6558,1.6558,1.6558,,,,,,,,,,,,,,,,,1224.83,48.4577,1000.81,224.019,48.4577,,,,,,,,,,,,
BAU,,,Bovina,,,,2045,,,,,1.74204,1.74204,1.66146,1.66146,1.66146,1.66146,,,,,,,,,,,,,,,,,1242.73,43.898,1016.13,226.602,43.898,,,,,,,,,,,,
BAU,,,Bovina,,,,2046,,,,,1.74204,1.74204,1.66755,1.66755,1.66755,1.66755,,,,,,,,,,,,,,,,,1260.76,39.7634,1031.62,229.147,39.7634,,,,,,,,,,,,
BAU,,,Bovina,,,,2047,,,,,1.74204,1.74204,1.67409,1.67409,1.67409,1.67409,,,,,,,,,,,,,,,,,1278.95,36.0151,1047.29,231.655,36.0151,,,,,,,,,,,,
BAU,,,Bovina,,,,2048,,,,,1.74204,1.74204,1.68108,1.68108,1.68108,1.68108,,,,,,,,,,,,,,,,,1297.29,32.6177,1063.17,234.125,32.6177,,,,,,,,,,,,
BAU,,,Bovina,,,,2049,,,,,1.74204,1.74204,1.68852,1.68852,1.68852,1.68852,,,,,,,,,,,,,,,,,1315.82,29.5388,1079.26,236.558,29.5388,,,,,,,,,,,,
BAU,,,Bovina,,,,2050,,,,,1.74204,1.74204,1.69642,1.69642,1.69642,1.69642,,,,,,,,,,,,,,,,,1334.54,26.7492,1095.59,238.956,26.7492,,,,,,,,,,,,
BAU,,,Avicola,,,,2016,,,,5.49461e-06,5.49461e-06,5.49461e-06,3.98227e-06,3.98227e-06,3.98227e-06,3.98227e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2017,,,,,5.49461e-06,5.49461e-06,4.29519e-06,4.29519e-06,4.29519e-06,4.29519e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2018,,,,,5.49461e-06,5.49461e-06,4.02234e-06,4.02234e-06,4.02234e-06,4.02234e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2019,,,,,5.49461e-06,5.49461e-06,3.9599e-06,3.9599e-06,3.9599e-06,3.9599e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2020,,,,,5.49461e-06,5.49461e-06,3.3159e-06,3.3159e-06,3.3159e-06,3.3159e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2021,,,,,5.49461e-06,5.49461e-06,4.2219e-06,4.2219e-06,4.2219e-06,4.2219e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2022,,,,,5.49461e-06,5.49461e-06,4.25845e-06,4.25845e-06,4.25845e-06,4.25845e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2023,,,,,5.49461e-06,5.49461e-06,4.30355e-06,4.30355e-06,4.30355e-06,4.30355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2024,,,,,5.49461e-06,5.49461e-06,4.34983e-06,4.34983e-06,4.34983e-06,4.34983e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2025,,,,,5.49461e-06,5.49461e-06,4.39575e-06,4.39575e-06,4.39575e-06,4.39575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2026,,,,,5.49461e-06,5.49461e-06,4.44229e-06,4.44229e-06,4.44229e-06,4.44229e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2027,,,,,5.49461e-06,5.49461e-06,4.48918e-06,4.48918e-06,4.48918e-06,4.48918e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2028,,,,,5.49461e-06,5.49461e-06,4.53724e-06,4.53724e-06,4.53724e-06,4.53724e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2029,,,,,5.49461e-06,5.49461e-06,4.58614e-06,4.58614e-06,4.58614e-06,4.58614e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2030,,,,,5.49461e-06,5.49461e-06,4.63559e-06,4.63559e-06,4.63559e-06,4.63559e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2031,,,,,5.49461e-06,5.49461e-06,4.68529e-06,4.68529e-06,4.68529e-06,4.68529e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2032,,,,,5.49461e-06,5.49461e-06,4.73499e-06,4.73499e-06,4.73499e-06,4.73499e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2033,,,,,5.49461e-06,5.49461e-06,4.78539e-06,4.78539e-06,4.78539e-06,4.78539e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2034,,,,,5.49461e-06,5.49461e-06,4.83619e-06,4.83619e-06,4.83619e-06,4.83619e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2035,,,,,5.49461e-06,5.49461e-06,4.88799e-06,4.88799e-06,4.88799e-06,4.88799e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2036,,,,,5.49461e-06,5.49461e-06,4.94047e-06,4.94047e-06,4.94047e-06,4.94047e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2037,,,,,5.49461e-06,5.49461e-06,4.99332e-06,4.99332e-06,4.99332e-06,4.99332e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2038,,,,,5.49461e-06,5.49461e-06,5.04624e-06,5.04624e-06,5.04624e-06,5.04624e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2039,,,,,5.49461e-06,5.49461e-06,5.09976e-06,5.09976e-06,5.09976e-06,5.09976e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2040,,,,,5.49461e-06,5.49461e-06,5.15435e-06,5.15435e-06,5.15435e-06,5.15435e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2041,,,,,5.49461e-06,5.49461e-06,5.20965e-06,5.20965e-06,5.20965e-06,5.20965e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2042,,,,,5.49461e-06,5.49461e-06,5.26534e-06,5.26534e-06,5.26534e-06,5.26534e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2043,,,,,5.49461e-06,5.49461e-06,5.32181e-06,5.32181e-06,5.32181e-06,5.32181e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2044,,,,,5.49461e-06,5.49461e-06,5.37873e-06,5.37873e-06,5.37873e-06,5.37873e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2045,,,,,5.49461e-06,5.49461e-06,5.43644e-06,5.43644e-06,5.43644e-06,5.43644e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2046,,,,,5.49461e-06,5.49461e-06,5.49461e-06,5.49461e-06,5.49461e-06,5.49461e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2047,,,,,5.49461e-06,5.49461e-06,5.33457e-06,5.33457e-06,5.33457e-06,5.33457e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2048,,,,,5.49461e-06,5.49461e-06,5.1792e-06,5.1792e-06,5.1792e-06,5.1792e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2049,,,,,5.49461e-06,5.49461e-06,5.02835e-06,5.02835e-06,5.02835e-06,5.02835e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2050,,,,,5.49461e-06,5.49461e-06,4.88189e-06,4.88189e-06,4.88189e-06,4.88189e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2016,,,,0.00444397,0.00444397,0.00444397,0.00444397,0.00444397,0.00444397,0.00444397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2017,,,,,0.00444397,0.00444397,0.00436499,0.00436499,0.00436499,0.00436499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2018,,,,,0.00444397,0.00444397,0.00428684,0.00428684,0.00428684,0.00428684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2019,,,,,0.00444397,0.00444397,0.00420955,0.00420955,0.00420955,0.00420955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2020,,,,,0.00444397,0.00444397,0.00413311,0.00413311,0.00413311,0.00413311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2021,,,,,0.00444397,0.00444397,0.00427017,0.00427017,0.00427017,0.00427017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2022,,,,,0.00444397,0.00444397,0.00425481,0.00425481,0.00425481,0.00425481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2023,,,,,0.00444397,0.00444397,0.00421606,0.00421606,0.00421606,0.00421606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2024,,,,,0.00444397,0.00444397,0.0042036,0.0042036,0.0042036,0.0042036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2025,,,,,0.00444397,0.00444397,0.00419288,0.00419288,0.00419288,0.00419288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2026,,,,,0.00444397,0.00444397,0.00418384,0.00418384,0.00418384,0.00418384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2027,,,,,0.00444397,0.00444397,0.00417643,0.00417643,0.00417643,0.00417643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2028,,,,,0.00444397,0.00444397,0.0041706,0.0041706,0.0041706,0.0041706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2029,,,,,0.00444397,0.00444397,0.00416628,0.00416628,0.00416628,0.00416628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2030,,,,,0.00444397,0.00444397,0.0041634,0.0041634,0.0041634,0.0041634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2031,,,,,0.00444397,0.00444397,0.00416192,0.00416192,0.00416192,0.00416192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2032,,,,,0.00444397,0.00444397,0.00416176,0.00416176,0.00416176,0.00416176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
