Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,,,Suelo,,,,2045,,,,,3.6543,3.6543,3.42626,3.42626,3.42626,3.42626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Suelo,,,,2046,,,,,3.6543,3.6543,3.42753,3.42753,3.42753,3.42753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Suelo,,,,2047,,,,,3.6543,3.6543,3.42944,3.42944,3.42944,3.42944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Suelo,,,,2048,,,,,3.6543,3.6543,3.43199,3.43199,3.43199,3.43199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Suelo,,,,2049,,,,,3.6543,3.6543,3.43518,3.43518,3.43518,3.43518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Suelo,,,,2050,,,,,3.6543,3.6543,3.439,3.439,3.439,3.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2016,,,,2.43258,2.43258,2.43258,2.43258,2.43258,2.43258,2.43258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2017,,,,0.0236166,2.4562,2.4562,2.4562,2.4562,2.4562,2.4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2018,,,,0.0261939,2.48239,2.48239,2.48239,2.48239,2.48239,2.48239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2019,,,,0.0299753,2.51237,2.51237,2.51237,2.51237,2.51237,2.51237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2020,,,,0.0336079,2.54597,2.54597,2.54597,2.54597,2.54597,2.54597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2021,,,,0.0317894,2.57776,2.57776,2.57776,2.57776,2.57776,2.57776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2022,,,,0.0325084,2.61027,2.61027,2.61027,2.61027,2.61027,2.61027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2023,,,,0.0330516,2.64332,2.64332,2.64332,2.64332,2.64332,2.64332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2024,,,,0.0334232,2.67675,2.67675,2.67675,2.67675,2.67675,2.67675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2025,,,,0.0295428,2.70629,2.70629,2.70629,2.70629,2.70629,2.70629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2026,,,,0.0263322,2.73262,2.73262,2.73262,2.73262,2.73262,2.73262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2027,,,,0.0276733,2.7603,2.7603,2.7603,2.7603,2.7603,2.7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2028,,,,0.0290262,2.78932,2.78932,2.78932,2.78932,2.78932,2.78932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2029,,,,0.0303844,2.81971,2.81971,2.81971,2.81971,2.81971,2.81971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2030,,,,0.0317508,2.85146,2.85146,2.85146,2.85146,2.85146,2.85146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2031,,,,0.0331238,2.88458,2.88458,2.88458,2.88458,2.88458,2.88458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2032,,,,0.0345048,2.91909,2.91909,2.91909,2.91909,2.91909,2.91909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2033,,,,0.0358953,2.95498,2.95498,2.95498,2.95498,2.95498,2.95498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2034,,,,0.0373025,2.99228,2.99228,2.99228,2.99228,2.99228,2.99228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2035,,,,0.038725,3.03101,3.03101,3.03101,3.03101,3.03101,3.03101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2036,,,,0.0401685,3.07118,3.07118,3.07118,3.07118,3.07118,3.07118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2037,,,,0.0416373,3.11281,3.11281,3.11281,3.11281,3.11281,3.11281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2038,,,,0.0431358,3.15595,3.15595,3.15595,3.15595,3.15595,3.15595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2039,,,,0.0446721,3.20062,3.20062,3.20062,3.20062,3.20062,3.20062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2040,,,,0.0462516,3.24687,3.24687,3.24687,3.24687,3.24687,3.24687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2041,,,,0.0478788,3.29475,3.29475,3.29475,3.29475,3.29475,3.29475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2042,,,,0.0495568,3.34431,3.34431,3.34431,3.34431,3.34431,3.34431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2043,,,,0.0512916,3.3956,3.3956,3.3956,3.3956,3.3956,3.3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2044,,,,0.053086,3.44869,3.44869,3.44869,3.44869,3.44869,3.44869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2045,,,,0.0549444,3.50363,3.50363,3.50363,3.50363,3.50363,3.50363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2046,,,,0.0568685,3.5605,3.5605,3.5605,3.5605,3.5605,3.5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2047,,,,0.0588635,3.61936,3.61936,3.61936,3.61936,3.61936,3.61936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2048,,,,0.0609321,3.68029,3.68029,3.68029,3.68029,3.68029,3.68029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2049,,,,0.0630793,3.74337,3.74337,3.74337,3.74337,3.74337,3.74337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cultivos,,,,2050,,,,0.0653088,3.80868,3.80868,3.80868,3.80868,3.80868,3.80868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2016,,,,2.02374,2.02374,2.02374,2.02374,2.02374,2.02374,2.02374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2017,,,,,2.02374,2.02374,1.98755,1.98755,1.98755,1.98755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2018,,,,,2.02374,2.02374,1.95186,1.95186,1.95186,1.95186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2019,,,,,2.02374,2.02374,1.91667,1.91667,1.91667,1.91667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2020,,,,,2.02374,2.02374,1.882,1.882,1.882,1.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2021,,,,,2.02374,2.02374,1.89302,1.89302,1.89302,1.89302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2022,,,,,2.02374,2.02374,1.8972,1.8972,1.8972,1.8972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2023,,,,,2.02374,2.02374,1.89894,1.89894,1.89894,1.89894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2024,,,,,2.02374,2.02374,1.8996,1.8996,1.8996,1.8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2025,,,,,2.02374,2.02374,1.89886,1.89886,1.89886,1.89886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2026,,,,,2.02374,2.02374,1.8968,1.8968,1.8968,1.8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2027,,,,,2.02374,2.02374,1.8935,1.8935,1.8935,1.8935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2028,,,,,2.02374,2.02374,1.88903,1.88903,1.88903,1.88903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2029,,,,,2.02374,2.02374,1.88346,1.88346,1.88346,1.88346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2030,,,,,2.02374,2.02374,1.87686,1.87686,1.87686,1.87686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2031,,,,,2.02374,2.02374,1.8693,1.8693,1.8693,1.8693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2032,,,,,2.02374,2.02374,1.86083,1.86083,1.86083,1.86083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2033,,,,,2.02374,2.02374,1.85152,1.85152,1.85152,1.85152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2034,,,,,2.02374,2.02374,1.84142,1.84142,1.84142,1.84142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2035,,,,,2.02374,2.02374,1.83058,1.83058,1.83058,1.83058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2036,,,,,2.02374,2.02374,1.81907,1.81907,1.81907,1.81907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2037,,,,,2.02374,2.02374,1.80692,1.80692,1.80692,1.80692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2038,,,,,2.02374,2.02374,1.79419,1.79419,1.79419,1.79419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2039,,,,,2.02374,2.02374,1.78092,1.78092,1.78092,1.78092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2040,,,,,2.02374,2.02374,1.76716,1.76716,1.76716,1.76716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2041,,,,,2.02374,2.02374,1.75294,1.75294,1.75294,1.75294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2042,,,,,2.02374,2.02374,1.7383,1.7383,1.7383,1.7383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2043,,,,,2.02374,2.02374,1.72329,1.72329,1.72329,1.72329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2044,,,,,2.02374,2.02374,1.70794,1.70794,1.70794,1.70794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2045,,,,,2.02374,2.02374,1.69229,1.69229,1.69229,1.69229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2046,,,,,2.02374,2.02374,1.67636,1.67636,1.67636,1.67636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2047,,,,,2.02374,2.02374,1.66019,1.66019,1.66019,1.66019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2048,,,,,2.02374,2.02374,1.64382,1.64382,1.64382,1.64382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2049,,,,,2.02374,2.02374,1.62725,1.62725,1.62725,1.62725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Pasto,,,,2050,,,,,2.02374,2.02374,1.61053,1.61053,1.61053,1.61053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2016,,,,0.155711,0.155711,0.155711,0.155711,0.155711,0.155711,0.155711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2017,,,,0.0678687,0.22358,0.22358,0.159373,0.159373,0.159373,0.159373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2018,,,,,0.22358,0.22358,0.161944,0.161944,0.161944,0.161944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2019,,,,,0.22358,0.22358,0.164491,0.164491,0.164491,0.164491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2020,,,,,0.22358,0.22358,0.16701,0.16701,0.16701,0.16701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2021,,,,,0.22358,0.22358,0.169501,0.169501,0.169501,0.169501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2022,,,,,0.22358,0.22358,0.171959,0.171959,0.171959,0.171959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2023,,,,,0.22358,0.22358,0.174382,0.174382,0.174382,0.174382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2024,,,,,0.22358,0.22358,0.176767,0.176767,0.176767,0.176767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2025,,,,,0.22358,0.22358,0.179111,0.179111,0.179111,0.179111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2026,,,,,0.22358,0.22358,0.181415,0.181415,0.181415,0.181415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2027,,,,,0.22358,0.22358,0.183678,0.183678,0.183678,0.183678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2028,,,,,0.22358,0.22358,0.185899,0.185899,0.185899,0.185899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2029,,,,,0.22358,0.22358,0.188079,0.188079,0.188079,0.188079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2030,,,,,0.22358,0.22358,0.190219,0.190219,0.190219,0.190219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2031,,,,,0.22358,0.22358,0.192319,0.192319,0.192319,0.192319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2032,,,,,0.22358,0.22358,0.19438,0.19438,0.19438,0.19438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2033,,,,,0.22358,0.22358,0.196404,0.196404,0.196404,0.196404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2034,,,,,0.22358,0.22358,0.198389,0.198389,0.198389,0.198389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2035,,,,,0.22358,0.22358,0.200338,0.200338,0.200338,0.200338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2036,,,,,0.22358,0.22358,0.20225,0.20225,0.20225,0.20225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2037,,,,,0.22358,0.22358,0.204125,0.204125,0.204125,0.204125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2038,,,,,0.22358,0.22358,0.205965,0.205965,0.205965,0.205965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2039,,,,,0.22358,0.22358,0.207768,0.207768,0.207768,0.207768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2040,,,,,0.22358,0.22358,0.209533,0.209533,0.209533,0.209533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2041,,,,,0.22358,0.22358,0.211261,0.211261,0.211261,0.211261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2042,,,,,0.22358,0.22358,0.212949,0.212949,0.212949,0.212949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2043,,,,,0.22358,0.22358,0.214597,0.214597,0.214597,0.214597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2044,,,,,0.22358,0.22358,0.216204,0.216204,0.216204,0.216204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2045,,,,,0.22358,0.22358,0.217769,0.217769,0.217769,0.217769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2046,,,,,0.22358,0.22358,0.21929,0.21929,0.21929,0.21929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2047,,,,,0.22358,0.22358,0.220766,0.220766,0.220766,0.220766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2048,,,,,0.22358,0.22358,0.222197,0.222197,0.222197,0.222197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2049,,,,,0.22358,0.22358,0.22358,0.22358,0.22358,0.22358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Urbano,,,,2050,,,,0.00133477,0.224915,0.224915,0.224915,0.224915,0.224915,0.224915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Cafe,,,,2016,,,,0.274177,0.274177,0.274177,0.274177,0.274177,0.274177,0.274177,,,,,,,,,,,,,6.96379,6.96379,,,668.622,631.789,524.176,144.447,638.753,,,,,,,,,,,,
BAU,,,Cafe,,,,2017,,,,0.257619,0.257619,0.257619,0.257619,0.257619,0.257619,0.257619,,,,,,,,,,,,,6.83141,6.09948,,,666.489,562.297,525.854,140.636,568.397,,,,,,,,,,,,
BAU,,,Cafe,,,,2018,,,,0.316814,0.316814,0.316814,0.316814,0.316814,0.316814,0.316814,,,,,,,,,,,,,8.71293,6.9459,,,854.929,643.998,676.898,178.031,650.944,,,,,,,,,,,,
BAU,,,Cafe,,,,2019,,,,0.314048,0.314048,0.314048,0.314048,0.314048,0.314048,0.314048,,,,,,,,,,,,,8.96236,6.37923,,,882.293,593.403,700.523,181.771,599.783,,,,,,,,,,,,
BAU,,,Cafe,,,,2020,,,,0.378151,0.378151,0.378151,0.378151,0.378151,0.378151,0.378151,,,,,,,,,,,,,11.1978,7.11643,,,1101.1,661.219,875.659,225.44,668.335,,,,,,,,,,,,
BAU,,,Cafe,,,,2021,,,,0.363875,0.363875,0.363875,0.363875,0.363875,0.363875,0.363875,,,,,,,,,,,,,11.18,6.34381,,,1096.63,587.978,873.193,223.437,594.321,,,,,,,,,,,,
BAU,,,Cafe,,,,2022,,,,0.323951,0.323951,0.323951,0.323951,0.323951,0.323951,0.323951,,,,,,,,,,,,,10.3268,5.23185,,,1010.03,483.522,805.139,204.889,488.754,,,,,,,,,,,,
