Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,,,Bovina,,,,2042.0,,,,0.0144595,1.87016,1.87016,1.87016,1.87016,1.87016,1.87016,,,,,,,,,,,,,1.81558,0.0953559,,,1337.82,66.3927,1103.0,234.823,66.4881,,,,,,,,,,,,
BAU,,,Bovina,,,,2043.0,,,,1.43218,1.86669,1.86669,1.86669,1.86669,1.86669,1.86669,,,,,,,,,,,,,182.018,8.53546,,,1351.96,59.9057,1114.72,237.24,68.4412,,,,,,,,,,,,
BAU,,,Bovina,,,,2044.0,,,,0.416195,1.86284,1.86284,1.86284,1.86284,1.86284,1.86284,,,,,,,,,,,,,53.5211,2.24089,,,1365.51,54.0232,1125.95,239.554,56.2641,,,,,,,,,,,,
BAU,,,Bovina,,,,2045.0,,,,0.0102009,1.85858,1.85858,1.85858,1.85858,1.85858,1.85858,,,,,,,,,,,,,1.32692,0.0496047,,,1378.45,48.6921,1136.69,241.762,48.7417,,,,,,,,,,,,
BAU,,,Bovina,,,,2046.0,,,,1.42756,1.85396,1.85396,1.85396,1.85396,1.85396,1.85396,,,,,,,,,,,,,187.781,6.26774,,,1390.8,43.8647,1146.93,243.869,50.1325,,,,,,,,,,,,
BAU,,,Bovina,,,,2047.0,,,,0.411241,1.849,1.849,1.849,1.849,1.849,1.849,,,,,,,,,,,,,54.6865,1.62975,,,1402.59,39.497,1156.71,245.879,41.1267,,,,,,,,,,,,
BAU,,,Bovina,,,,2048.0,,,,0.00489656,1.8437,1.8437,1.8437,1.8437,1.8437,1.8437,,,,,,,,,,,,,0.658084,0.0175108,,,1413.8,35.547,1166.02,247.788,35.5646,,,,,,,,,,,,
BAU,,,Bovina,,,,2049.0,,,,1.42189,1.83802,1.83802,1.83802,1.83802,1.83802,1.83802,,,,,,,,,,,,,193.084,4.58724,71.777,1.35942,1424.42,31.9767,1174.82,249.593,35.2045,,,,,,,,,,,,
BAU,,,Bovina,,,,2050.0,,,,0.405178,1.83196,1.83196,1.83196,1.83196,1.83196,1.83196,,,,,,,,,,,,,55.5785,1.17895,39.1079,0.740685,1434.41,28.7509,1183.12,251.291,29.1892,,,,,,,,,,,,
BAU,,,Avicola,,,,2016.0,,,,0.00193945,0.00193945,0.00193945,0.00193945,0.00193945,0.00193945,0.00193945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2017.0,,,,0.00200251,0.00200251,0.00200251,0.00200251,0.00200251,0.00200251,0.00200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2018.0,,,,0.00206682,0.00206682,0.00206682,0.00206682,0.00206682,0.00206682,0.00206682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2019.0,,,,0.00213128,0.00213128,0.00213128,0.00213128,0.00213128,0.00213128,0.00213128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2020.0,,,,0.00219585,0.00219585,0.00219585,0.00219585,0.00219585,0.00219585,0.00219585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2021.0,,,,0.00226144,0.00226144,0.00226144,0.00226144,0.00226144,0.00226144,0.00226144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2022.0,,,,0.00232772,0.00232772,0.00232772,0.00232772,0.00232772,0.00232772,0.00232772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2023.0,,,,0.00239441,0.00239441,0.00239441,0.00239441,0.00239441,0.00239441,0.00239441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2024.0,,,,0.00246121,0.00246121,0.00246121,0.00246121,0.00246121,0.00246121,0.00246121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2025.0,,,,0.00252783,0.00252783,0.00252783,0.00252783,0.00252783,0.00252783,0.00252783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2026.0,,,,0.00259431,0.00259431,0.00259431,0.00259431,0.00259431,0.00259431,0.00259431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2027.0,,,,0.00266083,0.00266083,0.00266083,0.00266083,0.00266083,0.00266083,0.00266083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2028.0,,,,0.00272726,0.00272726,0.00272726,0.00272726,0.00272726,0.00272726,0.00272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2029.0,,,,0.00279348,0.00279348,0.00279348,0.00279348,0.00279348,0.00279348,0.00279348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2030.0,,,,0.00285936,0.00285936,0.00285936,0.00285936,0.00285936,0.00285936,0.00285936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2031.0,,,,0.00292493,0.00292493,0.00292493,0.00292493,0.00292493,0.00292493,0.00292493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2032.0,,,,0.00299025,0.00299025,0.00299025,0.00299025,0.00299025,0.00299025,0.00299025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2033.0,,,,0.00305523,0.00305523,0.00305523,0.00305523,0.00305523,0.00305523,0.00305523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2034.0,,,,0.00311976,0.00311976,0.00311976,0.00311976,0.00311976,0.00311976,0.00311976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2035.0,,,,0.00318376,0.00318376,0.00318376,0.00318376,0.00318376,0.00318376,0.00318376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2036.0,,,,0.00324727,0.00324727,0.00324727,0.00324727,0.00324727,0.00324727,0.00324727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2037.0,,,,0.00331031,0.00331031,0.00331031,0.00331031,0.00331031,0.00331031,0.00331031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2038.0,,,,0.00337279,0.00337279,0.00337279,0.00337279,0.00337279,0.00337279,0.00337279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2039.0,,,,0.00343461,0.00343461,0.00343461,0.00343461,0.00343461,0.00343461,0.00343461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2040.0,,,,0.00349566,0.00349566,0.00349566,0.00349566,0.00349566,0.00349566,0.00349566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2041.0,,,,0.00355599,0.00355599,0.00355599,0.00355599,0.00355599,0.00355599,0.00355599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2042.0,,,,0.00361564,0.00361564,0.00361564,0.00361564,0.00361564,0.00361564,0.00361564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2043.0,,,,0.0036745,0.0036745,0.0036745,0.0036745,0.0036745,0.0036745,0.0036745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2044.0,,,,0.00373251,0.00373251,0.00373251,0.00373251,0.00373251,0.00373251,0.00373251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2045.0,,,,0.00378956,0.00378956,0.00378956,0.00378956,0.00378956,0.00378956,0.00378956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2046.0,,,,0.00384569,0.00384569,0.00384569,0.00384569,0.00384569,0.00384569,0.00384569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2047.0,,,,0.00390094,0.00390094,0.00390094,0.00390094,0.00390094,0.00390094,0.00390094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2048.0,,,,0.00395523,0.00395523,0.00395523,0.00395523,0.00395523,0.00395523,0.00395523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2049.0,,,,0.00400845,0.00400845,0.00400845,0.00400845,0.00400845,0.00400845,0.00400845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Avicola,,,,2050.0,,,,0.00406052,0.00406052,0.00406052,0.00406052,0.00406052,0.00406052,0.00406052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2016.0,,,,0.00922052,0.00922052,0.00922052,0.00922052,0.00922052,0.00922052,0.00922052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2017.0,,,,0.00916208,0.00916208,0.00916208,0.00916208,0.00916208,0.00916208,0.00916208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2018.0,,,,0.00947249,0.00947249,0.00947249,0.00947249,0.00947249,0.00947249,0.00947249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2019.0,,,,0.00988484,0.00988484,0.00988484,0.00988484,0.00988484,0.00988484,0.00988484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2020.0,,,,0.0103041,0.0103041,0.0103041,0.0103041,0.0103041,0.0103041,0.0103041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2021.0,,,,0.0107348,0.0107348,0.0107348,0.0107348,0.0107348,0.0107348,0.0107348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2022.0,,,,0.0111753,0.0111753,0.0111753,0.0111753,0.0111753,0.0111753,0.0111753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2023.0,,,,0.0116244,0.0116244,0.0116244,0.0116244,0.0116244,0.0116244,0.0116244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2024.0,,,,0.0120808,0.0120808,0.0120808,0.0120808,0.0120808,0.0120808,0.0120808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2025.0,,,,0.0125427,0.0125427,0.0125427,0.0125427,0.0125427,0.0125427,0.0125427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2026.0,,,,0.0130106,0.0130106,0.0130106,0.0130106,0.0130106,0.0130106,0.0130106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2027.0,,,,0.0134852,0.0134852,0.0134852,0.0134852,0.0134852,0.0134852,0.0134852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2028.0,,,,0.0139658,0.0139658,0.0139658,0.0139658,0.0139658,0.0139658,0.0139658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2029.0,,,,0.0144517,0.0144517,0.0144517,0.0144517,0.0144517,0.0144517,0.0144517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2030.0,,,,0.0149423,0.0149423,0.0149423,0.0149423,0.0149423,0.0149423,0.0149423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2031.0,,,,0.0154377,0.0154377,0.0154377,0.0154377,0.0154377,0.0154377,0.0154377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2032.0,,,,0.0159379,0.0159379,0.0159379,0.0159379,0.0159379,0.0159379,0.0159379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2033.0,,,,0.0164426,0.0164426,0.0164426,0.0164426,0.0164426,0.0164426,0.0164426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2034.0,,,,0.016951,0.016951,0.016951,0.016951,0.016951,0.016951,0.016951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2035.0,,,,0.0174626,0.0174626,0.0174626,0.0174626,0.0174626,0.0174626,0.0174626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2036.0,,,,0.0179775,0.0179775,0.0179775,0.0179775,0.0179775,0.0179775,0.0179775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2037.0,,,,0.0184958,0.0184958,0.0184958,0.0184958,0.0184958,0.0184958,0.0184958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2038.0,,,,0.0190167,0.0190167,0.0190167,0.0190167,0.0190167,0.0190167,0.0190167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2039.0,,,,0.0195398,0.0195398,0.0195398,0.0195398,0.0195398,0.0195398,0.0195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2040.0,,,,0.0200642,0.0200642,0.0200642,0.0200642,0.0200642,0.0200642,0.0200642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2041.0,,,,0.02059,0.02059,0.02059,0.02059,0.02059,0.02059,0.02059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2042.0,,,,0.0211173,0.0211173,0.0211173,0.0211173,0.0211173,0.0211173,0.0211173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2043.0,,,,0.0216455,0.0216455,0.0216455,0.0216455,0.0216455,0.0216455,0.0216455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2044.0,,,,0.0221738,0.0221738,0.0221738,0.0221738,0.0221738,0.0221738,0.0221738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2045.0,,,,0.0227018,0.0227018,0.0227018,0.0227018,0.0227018,0.0227018,0.0227018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2046.0,,,,0.0232293,0.0232293,0.0232293,0.0232293,0.0232293,0.0232293,0.0232293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2047.0,,,,0.0237565,0.0237565,0.0237565,0.0237565,0.0237565,0.0237565,0.0237565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2048.0,,,,0.0242826,0.0242826,0.0242826,0.0242826,0.0242826,0.0242826,0.0242826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2049.0,,,,0.0248069,0.0248069,0.0248069,0.0248069,0.0248069,0.0248069,0.0248069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Porcina,,,,2050.0,,,,0.0253288,0.0253288,0.0253288,0.0253288,0.0253288,0.0253288,0.0253288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Leche,,,,2017.0,,,,0.13428,0.13428,0.13428,0.13428,0.13428,0.13428,0.13428,,,,,,,,,,,,,139.211,124.296,,,801.283,676.019,662.072,139.211,800.315,,,,,,,,,,,,
BAU,,,Leche,,,,2018.0,,,,0.00050053,0.13478,0.13478,0.13478,0.13478,0.13478,0.13478,,,,,,,,,,,,,0.534155,0.425825,,,827.896,623.635,684.061,143.835,624.061,,,,,,,,,,,,
BAU,,,Leche,,,,2019.0,,,,0.00159547,0.136376,0.136376,0.136376,0.136376,0.136376,0.136376,,,,,,,,,,,,,1.84414,1.31262,,,869.25,584.631,711.618,157.632,585.943,,,,,,,,,,,,
BAU,,,Leche,,,,2020.0,,,,0.000316782,0.136693,0.136693,0.136693,0.136693,0.136693,0.136693,,,,,,,,,,,,,0.375244,0.238474,,,894.407,537.098,732.487,161.919,537.337,,,,,,,,,,,,
BAU,,,Leche,,,,2021.0,,,,0.000341361,0.137034,0.137034,0.137034,0.137034,0.137034,0.137034,,,,,,,,,,,,,0.414008,0.234919,,,919.492,493.002,753.295,166.197,493.237,,,,,,,,,,,,
BAU,,,Leche,,,,2022.0,,,,0.000345205,0.137379,0.137379,0.137379,0.137379,0.137379,0.137379,,,,,,,,,,,,,0.428282,0.216981,,,944.378,452.094,773.937,170.441,452.311,,,,,,,,,,,,
BAU,,,Leche,,,,2023.0,,,,0.00033332,0.137713,0.137713,0.137713,0.137713,0.137713,0.137713,,,,,,,,,,,,,0.422681,0.191199,,,968.959,414.162,794.326,174.632,414.353,,,,,,,,,,,,
BAU,,,Leche,,,,2024.0,,,,0.000306809,0.138019,0.138019,0.138019,0.138019,0.138019,0.138019,,,,,,,,,,,,,0.397355,0.160485,,,993.126,379.01,814.374,178.752,379.171,,,,,,,,,,,,
BAU,,,Leche,,,,2025.0,,,,0.134547,0.138286,0.138286,0.138286,0.138286,0.138286,0.138286,,,,,,,,,,,,,177.836,64.1296,,,1016.77,346.458,833.99,182.779,410.588,,,,,,,,,,,,
BAU,,,Leche,,,,2026.0,,,,0.000732734,0.138518,0.138518,0.138518,0.138518,0.138518,0.138518,,,,,,,,,,,,,0.98771,0.318016,,,1039.91,316.379,853.195,186.72,316.697,,,,,,,,,,,,
BAU,,,Leche,,,,2027.0,,,,0.00180459,0.138727,0.138727,0.138727,0.138727,0.138727,0.138727,,,,,,,,,,,,,2.47918,0.712705,,,1062.64,288.654,872.05,190.587,289.367,,,,,,,,,,,,
BAU,,,Leche,,,,2028.0,,,,0.000498625,0.138909,0.138909,0.138909,0.138909,0.138909,0.138909,,,,,,,,,,,,,0.697718,0.179087,,,1084.9,263.126,890.523,194.373,263.305,,,,,,,,,,,,
BAU,,,Leche,,,,2029.0,,,,0.000492013,0.13906,0.13906,0.13906,0.13906,0.13906,0.13906,,,,,,,,,,,,,0.700806,0.160607,,,1106.65,239.645,908.58,198.072,239.805,,,,,,,,,,,,
BAU,,,Leche,,,,2030.0,,,,0.000460994,0.139176,0.139176,0.139176,0.139176,0.139176,0.139176,,,,,,,,,,,,,0.668016,0.136689,,,1127.87,218.07,926.189,201.676,218.207,,,,,,,,,,,,
BAU,,,Leche,,,,2031.0,,,,0.000418249,0.139261,0.139261,0.139261,0.139261,0.139261,0.139261,,,,,,,,,,,,,0.616259,0.112588,,,1148.56,198.277,943.368,205.19,198.39,,,,,,,,,,,,
BAU,,,Leche,,,,2032.0,,,,0.000365635,0.139319,0.139319,0.139319,0.139319,0.139319,0.139319,,,,,,,,,,,,,0.547505,0.08931,,,1168.76,180.147,960.14,208.618,180.236,,,,,,,,,,,,
BAU,,,Leche,,,,2033.0,,,,0.134577,0.13935,0.13935,0.13935,0.13935,0.13935,0.13935,,,,,,,,,,,,,204.697,29.8129,,,1188.44,163.554,976.485,211.957,193.367,,,,,,,,,,,,
BAU,,,Leche,,,,2034.0,,,,0.00073272,0.13935,0.13935,0.13935,0.13935,0.13935,0.13935,,,,,,,,,,,,,1.13155,0.147147,,,1207.58,148.383,992.38,215.201,148.53,,,,,,,,,,,,
BAU,,,Leche,,,,2035.0,,,,0.0017721,0.139317,0.139317,0.139317,0.139317,0.139317,0.139317,,,,,,,,,,,,,2.77733,0.322467,,,1226.15,134.522,1007.81,218.346,134.844,,,,,,,,,,,,
BAU,,,Leche,,,,2036.0,,,,0.000437374,0.139256,0.139256,0.139256,0.139256,0.139256,0.139256,,,,,,,,,,,,,0.695359,0.0720856,,,1244.18,121.874,1022.78,221.396,121.947,,,,,,,,,,,,
BAU,,,Leche,,,,2037.0,,,,0.000405414,0.13917,0.13917,0.13917,0.13917,0.13917,0.13917,,,,,,,,,,,,,0.653572,0.0604944,,,1261.68,110.347,1037.32,224.357,110.408,,,,,,,,,,,,
BAU,,,Leche,,,,2038.0,,,,0.000346795,0.139055,0.139055,0.139055,0.139055,0.139055,0.139055,,,,,,,,,,,,,0.566678,0.0468317,,,1278.64,99.8487,1051.42,227.222,99.8955,,,,,,,,,,,,
BAU,,,Leche,,,,2039.0,,,,0.000274331,0.138911,0.138911,0.138911,0.138911,0.138911,0.138911,,,,,,,,,,,,,0.454195,0.0335141,,,1295.02,90.293,1065.03,229.988,90.3265,,,,,,,,,,,,
BAU,,,Leche,,,,2040.0,,,,0.000190001,0.138736,0.138736,0.138736,0.138736,0.138736,0.138736,,,,,,,,,,,,,0.318619,0.0209913,,,1310.81,81.6014,1078.16,232.651,81.6224,,,,,,,,,,,,
BAU,,,Leche,,,,2041.0,,,,0.134373,0.138532,0.138532,0.138532,0.138532,0.138532,0.138532,,,,,,,,,,,,,228.152,13.4207,,,1326.02,73.7038,1090.81,235.213,87.1245,,,,,,,,,,,,
BAU,,,Leche,,,,2042.0,,,,0.000503125,0.138302,0.138302,0.138302,0.138302,0.138302,0.138302,,,,,,,,,,,,,0.864652,0.0454122,,,1340.68,66.5346,1103.0,237.681,66.58,,,,,,,,,,,,
BAU,,,Leche,,,,2043.0,,,,0.00151555,0.138045,0.138045,0.138045,0.138045,0.138045,0.138045,,,,,,,,,,,,,2.63542,0.123584,,,1354.77,60.0302,1114.72,240.049,60.1538,,,,,,,,,,,,
BAU,,,Leche,,,,2044.0,,,,0.000152356,0.13776,0.13776,0.13776,0.13776,0.13776,0.13776,,,,,,,,,,,,,0.267989,0.0112205,0.048167,0.000912259,1368.27,54.1325,1125.95,242.316,54.1429,,,,,,,,,,,,
BAU,,,Leche,,,,2045.0,,,,9.04801e-05,0.137445,0.137445,0.137445,0.137445,0.137445,0.137445,,,,,,,,,,,,,0.160939,0.00601643,0.0547534,0.001037,1381.16,48.788,1136.69,244.478,48.793,,,,,,,,,,,,
BAU,,,Leche,,,,2046.0,,,,4.79838e-06,0.137103,0.137103,0.137103,0.137103,0.137103,0.137103,,,,,,,,,,,,,0.00862839,0.000287998,0.00417179,7.90117e-05,1393.47,43.9489,1146.93,246.538,43.9491,,,,,,,,,,,,
BAU,,,Leche,,,,2047.0,,,,,0.136829,0.136829,0.136737,0.136737,0.136737,0.136737,,,,,,,,,,,,,,,,,1405.38,39.5755,1156.71,248.668,39.5755,,,,,,,,,,,,
BAU,,,Leche,,,,2048.0,,,,,0.136639,0.136639,0.136345,0.136345,0.136345,0.136345,,,,,,,,,,,,,,,,,1416.92,35.6254,1166.02,250.904,35.6254,,,,,,,,,,,,
BAU,,,Leche,,,,2049.0,,,,0.133659,0.135925,0.135925,0.135925,0.135925,0.135925,0.135925,,,,,,,,,,,,,247.919,5.88999,205.187,3.88615,1426.95,32.0334,1174.82,252.123,34.0373,,,,,,,,,,,,
BAU,,,Leche,,,,2050.0,,,,5.47678e-05,0.135477,0.135477,0.135477,0.135477,0.135477,0.135477,,,,,,,,,,,,,0.102591,0.00217619,0.0942499,0.00178505,1436.89,28.8007,1183.12,253.775,28.8011,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2016.0,,,,0.569849,0.569849,0.569849,0.569849,0.569849,0.569849,0.569849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2017.0,,,,0.585595,0.585595,0.585595,0.585595,0.585595,0.585595,0.585595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2018.0,,,,0.602848,0.602848,0.602848,0.602848,0.602848,0.602848,0.602848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2019.0,,,,0.623116,0.623116,0.623116,0.623116,0.623116,0.623116,0.623116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2020.0,,,,0.617831,0.617831,0.617831,0.617831,0.617831,0.617831,0.617831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2021.0,,,,0.644016,0.644016,0.644016,0.644016,0.644016,0.644016,0.644016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2022.0,,,,0.662648,0.662648,0.662648,0.662648,0.662648,0.662648,0.662648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2023.0,,,,0.681758,0.681758,0.681758,0.681758,0.681758,0.681758,0.681758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2024.0,,,,0.701358,0.701358,0.701358,0.701358,0.701358,0.701358,0.701358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2025.0,,,,0.721457,0.721457,0.721457,0.721457,0.721457,0.721457,0.721457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2026.0,,,,0.742069,0.742069,0.742069,0.742069,0.742069,0.742069,0.742069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2027.0,,,,0.763206,0.763206,0.763206,0.763206,0.763206,0.763206,0.763206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2028.0,,,,0.784882,0.784882,0.784882,0.784882,0.784882,0.784882,0.784882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2029.0,,,,0.80711,0.80711,0.80711,0.80711,0.80711,0.80711,0.80711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2030.0,,,,0.829905,0.829905,0.829905,0.829905,0.829905,0.829905,0.829905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2031.0,,,,0.853282,0.853282,0.853282,0.853282,0.853282,0.853282,0.853282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,,,Demanda_leche,,,,2032.0,,,,0.877258,0.877258,0.877258,0.877258,0.877258,0.877258,0.877258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
